chr1	23222340	23246340
chr1	23227580	23251580
chr1	23238450	23262450
chr1	23238500	23262500
chr1	23300920	23324920
chr1	23342690	23366690
chr1	23379230	23403230
chr1	23379870	23403870
chr1	23426140	23450140
chr1	23556900	23580900
chr1	23571350	23595350
chr1	23683360	23707360
chr1	23738020	23762020
chr1	23778380	23802380
chr1	23927440	23951440
chr1	23995590	24019590
chr1	24001500	24025500
chr1	24055310	24079310
chr1	24060170	24084170
chr1	24066660	24090660
chr1	24201860	24225860
chr1	24210460	24234460
chr1	24427150	24451150
chr1	24479230	24503230
chr1	24745130	24769130
chr1	24775150	24799150
chr1	24863010	24887010
chr1	24910320	24934320
chr1	24959870	24983870
chr1	25183810	25207810
chr1	25246980	25270980
chr1	25398380	25422380
chr1	25499980	25523980
chr1	25557540	25581540
chr1	25668490	25692490
chr1	25710690	25734690
chr1	25782710	25806710
chr1	25798720	25822720
chr1	25830670	25854670
chr1	25850430	25874430
chr1	25871310	25895310
chr1	25918770	25942770
chr1	25967840	25991840
chr1	26163590	26187590
chr1	26227480	26251480
chr1	26412920	26436920
chr1	26536610	26560610
chr1	26639810	26663810
chr1	26691130	26715130
chr1	26800120	26824120
chr1	26825180	26849180
chr1	26882790	26906790
chr1	26899830	26923830
chr1	26916090	26940090
chr1	26925870	26949870
chr1	26999210	27023210
chr1	27054340	27078340
chr1	27266300	27290300
chr1	27435510	27459510
chr1	27542490	27566490
chr1	27643620	27667620
chr1	27677880	27701880
chr1	27707750	27731750
chr1	27753370	27777370
chr1	27859510	27883510
chr1	27886000	27910000
chr1	27924640	27948640
chr1	27935110	27959110
chr1	28011130	28035130
chr1	28137500	28161500
chr1	28268080	28292080
chr1	28274500	28298500
chr1	28371550	28395550
chr1	28605020	28629020
chr1	28630520	28654520
chr1	28775980	28799980
chr1	28800280	28824280
chr1	28810490	28834490
chr1	28831640	28855640
chr1	28981080	29005080
chr1	29227030	29251030
chr1	29297840	29321840
chr1	29432150	29456150
chr1	29441050	29465050
chr1	29455810	29479810
chr1	29476870	29500870
chr1	29615600	29639600
chr1	29637170	29661170
chr1	29782540	29806540
chr1	29795810	29819810
chr1	29819480	29843480
chr1	29841480	29865480
chr1	29925970	29949970
chr1	30007090	30031090
chr1	30051240	30075240
chr1	30060590	30084590
chr1	30062200	30086200
chr1	30128400	30152400
chr1	30451170	30475170
chr1	30492540	30516540
chr1	30530260	30554260
chr1	30583420	30607420
chr1	30606020	30630020
chr1	30649300	30673300
chr1	30899010	30923010
chr1	30913070	30937070
chr1	30950260	30974260
chr1	31086170	31110170
chr1	31151070	31175070
chr1	31160530	31184530
chr1	31499360	31523360
chr1	31543310	31567310
chr1	31595530	31619530
chr1	31692080	31716080
chr1	31824290	31848290
chr1	31852610	31876610
chr1	31881030	31905030
chr1	31888430	31912430
chr1	31953200	31977200
chr1	31965620	31989620
chr1	31991400	32015400
chr1	32002250	32026250
chr1	32017980	32041980
chr1	32045910	32069910
chr1	32054540	32078540
chr1	32137200	32161200
chr1	32181590	32205590
chr1	32230000	32254000
chr1	32281100	32305100
chr1	32328200	32352200
chr1	32355830	32379830
chr1	32402730	32426730
chr1	32446140	32470140
chr1	32460480	32484480
chr1	32526410	32550410
chr1	32543050	32567050
chr1	32653110	32677110
chr1	32653310	32677310
chr1	32787450	32811450
chr1	32856440	32880440
chr1	32917660	32941660
chr1	32948340	32972340
chr1	33051140	33075140
chr1	33070720	33094720
chr1	33159270	33183270
chr1	33238190	33262190
chr1	33327100	33351100
chr1	33418380	33442380
chr1	33452500	33476500
chr1	33469740	33493740
chr1	33522440	33546440
chr1	33811870	33835870
chr1	33900840	33924840
chr1	33985330	34009330
chr1	34017190	34041190
chr1	34029240	34053240
chr1	34095380	34119380
chr1	34137890	34161890
chr1	34150020	34174020
chr1	34180650	34204650
chr1	34290530	34314530
chr1	34430770	34454770
chr1	34712360	34736360
chr1	34716200	34740200
chr1	34807990	34831990
chr1	34853700	34877700
chr1	34894220	34918220
chr1	35045960	35069960
chr1	35092240	35116240
chr1	35104280	35128280
chr1	35289210	35313210
chr1	35385500	35409500
chr1	35418320	35442320
chr1	35584020	35608020
chr1	35590240	35614240
chr1	35624300	35648300
chr1	35703040	35727040
chr1	35716580	35740580
chr1	35830120	35854120
chr1	35896310	35920310
chr1	35943900	35967900
chr1	35950690	35974690
chr1	36096090	36120090
chr1	36190010	36214010
chr1	36231520	36255520
chr1	36247660	36271660
chr1	36366120	36390120
chr1	36373990	36397990
chr1	36445930	36469930
chr1	36460800	36484800
chr1	36468220	36492220
chr1	36498020	36522020
chr1	36535750	36559750
chr1	36644650	36668650
chr1	36672650	36696650
chr1	36719490	36743490
chr1	36790510	36814510
chr1	36876880	36900880
chr1	36989570	37013570
chr1	37013230	37037230
chr1	37025690	37049690
chr1	37198800	37222800
chr1	37248930	37272930
chr1	37255190	37279190
chr1	37256410	37280410
chr1	37305820	37329820
chr1	37325820	37349820
chr1	37342140	37366140
chr1	37386460	37410460
chr1	37403420	37427420
chr1	37476410	37500410
chr1	37541030	37565030
chr1	37549620	37573620
chr1	37551040	37575040
chr1	37601710	37625710
chr1	37696880	37720880
chr1	37885930	37909930
chr1	37890650	37914650
chr1	38013820	38037820
chr1	38043520	38067520
chr1	38102780	38126780
chr1	38181510	38205510
chr1	38276890	38300890
chr1	38366340	38390340
chr1	38455200	38479200
chr1	38459630	38483630
chr1	38461880	38485880
chr1	38647520	38671520
chr1	38679060	38703060
chr1	38735360	38759360
chr1	38762850	38786850
chr1	38806090	38830090
chr1	38846230	38870230
chr1	38849540	38873540
chr1	38921970	38945970
chr1	38991250	39015250
chr1	38991470	39015470
chr1	38991850	39015850
chr1	39010000	39034000
chr1	39159200	39183200
chr1	39191970	39215970
chr1	39193190	39217190
chr1	39248300	39272300
chr1	39361530	39385530
chr1	39385860	39409860
chr1	39389040	39413040
chr1	39411070	39435070
chr1	39551490	39575490
chr1	39565640	39589640
chr1	39596990	39620990
chr1	39657550	39681550
chr1	39670090	39694090
chr1	39743970	39767970
chr1	39752280	39776280
chr1	39772870	39796870
chr1	39789960	39813960
chr1	39846560	39870560
chr1	39951010	39975010
chr1	40014050	40038050
chr1	40218270	40242270
chr1	40358860	40382860
chr1	40405470	40429470
chr1	40554310	40578310
chr1	40557570	40581570
chr1	40577630	40601630
chr1	40716320	40740320
chr1	40805150	40829150
chr1	40885810	40909810
chr1	40888230	40912230
chr1	40928010	40952010
chr1	40998680	41022680
chr1	41029810	41053810
chr1	41060460	41084460
chr1	41067580	41091580
chr1	41098480	41122480
chr1	41205860	41229860
chr1	41235700	41259700
chr1	41291880	41315880
chr1	41331060	41355060
chr1	41374830	41398830
chr1	41441070	41465070
chr1	41464550	41488550
chr1	41468150	41492150
chr1	41705120	41729120
chr1	41757020	41781020
chr1	41763160	41787160
chr1	41830880	41854880
chr1	41835480	41859480
chr1	41846450	41870450
chr1	41890480	41914480
chr1	41904790	41928790
chr1	41982040	42006040
chr1	42011440	42035440
chr1	42015380	42039380
chr1	42037440	42061440
chr1	42053300	42077300
chr1	42081660	42105660
chr1	42099930	42123930
chr1	42154460	42178460
chr1	42356190	42380190
chr1	42366390	42390390
chr1	42374720	42398720
chr1	42433250	42457250
chr1	42474810	42498810
chr1	42527380	42551380
chr1	42689520	42713520
chr1	42790410	42814410
chr1	42861280	42885280
chr1	42874560	42898560
chr1	42902710	42926710
chr1	42913090	42937090
chr1	42915480	42939480
chr1	42947990	42971990
chr1	43001630	43025630
chr1	43131970	43155970
chr1	43188930	43212930
chr1	43208720	43232720
chr1	43221510	43245510
chr1	43517440	43541440
chr1	43535990	43559990
chr1	43581240	43605240
chr1	43626570	43650570
chr1	43657170	43681170
chr1	43735460	43759460
chr1	43761650	43785650
chr1	43800320	43824320
chr1	43810160	43834160
chr1	43848010	43872010
chr1	43935450	43959450
chr1	43963030	43987030
chr1	44108700	44132700
chr1	44118370	44142370
chr1	44131590	44155590
chr1	44138300	44162300
chr1	44146740	44170740
chr1	44228260	44252260
chr1	44301870	44325870
chr1	44359480	44383480
chr1	44376380	44400380
chr1	44447430	44471430
chr1	44494620	44518620
chr1	44736970	44760970
chr1	44861180	44885180
chr1	44883230	44907230
chr1	44912490	44936490
chr1	45051310	45075310
chr1	45144280	45168280
chr1	45204920	45228920
chr1	45323420	45347420
chr1	45455380	45479380
chr1	45554470	45578470
chr1	45650520	45674520
chr1	45666750	45690750
chr1	45719330	45743330
chr1	45725900	45749900
chr1	45797020	45821020
chr1	45972370	45996370
chr1	46029900	46053900
chr1	46135050	46159050
chr1	46164900	46188900
chr1	46266640	46290640
chr1	46587910	46611910
chr1	46601660	46625660
chr1	46603420	46627420
chr1	46671680	46695680
chr1	46729170	46753170
chr1	46817050	46841050
chr1	46850930	46874930
chr1	47039800	47063800
chr1	47161920	47185920
chr1	47228390	47252390
chr1	47314320	47338320
chr1	47352360	47376360
chr1	47387460	47411460
chr1	47413060	47437060
chr1	47421070	47445070
chr1	47451790	47475790
chr1	47514510	47538510
chr1	47574250	47598250
chr1	47829930	47853930
chr1	47989280	48013280
chr1	47999090	48023090
chr1	48029640	48053640
chr1	48072120	48096120
chr1	48108250	48132250
chr1	48152920	48176920
chr1	48160260	48184260
chr1	48199150	48223150
chr1	48307480	48331480
chr1	48354020	48378020
chr1	48354350	48378350
chr1	48489000	48513000
chr1	48513800	48537800
chr1	48578360	48602360
chr1	48669220	48693220
chr1	48720690	48744690
chr1	48769110	48793110
chr1	48794010	48818010
chr1	48839100	48863100
chr1	48890640	48914640
chr1	48951470	48975470
chr1	48979100	49003100
chr1	49038040	49062040
chr1	49044590	49068590
chr1	49151910	49175910
chr1	49165780	49189780
chr1	49228370	49252370
chr1	49454990	49478990
chr1	49455180	49479180
chr1	49480220	49504220
chr1	49565070	49589070
chr1	49587100	49611100
chr1	49588900	49612900
chr1	49593960	49617960
chr1	49605040	49629040
chr1	49616540	49640540
chr1	49644070	49668070
chr1	49795080	49819080
chr1	50085340	50109340
chr1	50282400	50306400
chr1	50315460	50339460
chr1	50319770	50343770
chr1	50447500	50471500
chr1	50488250	50512250
chr1	50500600	50524600
chr1	50634390	50658390
chr1	50880060	50904060
chr1	50951130	50975130
chr1	51038870	51062870
chr1	51058820	51082820
chr1	51129610	51153610
chr1	51168870	51192870
chr1	51205130	51229130
chr1	51242500	51266500
chr1	51273990	51297990
chr1	51274860	51298860
chr1	51401190	51425190
chr1	51412950	51436950
chr1	51452210	51476210
chr1	51496400	51520400
chr1	51658980	51682980
chr1	51709110	51733110
chr1	51761200	51785200
chr1	51857550	51881550
chr1	52079780	52103780
chr1	52099910	52123910
chr1	52141380	52165380
chr1	52155660	52179660
chr1	52181370	52205370
chr1	52191040	52215040
chr1	52239640	52263640
chr1	52250920	52274920
chr1	52268170	52292170
chr1	52443310	52467310
chr1	52445800	52469800
chr1	52459890	52483890
chr1	52489400	52513400
chr1	52497130	52521130
chr1	52549100	52573100
chr1	52677020	52701020
chr1	52733900	52757900
chr1	52858120	52882120
chr1	52877250	52901250
chr1	53003680	53027680
chr1	53045960	53069960
chr1	53075880	53099880
chr1	53149590	53173590
chr1	53158970	53182970
chr1	53159120	53183120
chr1	53229580	53253580
chr1	53266260	53290260
chr1	53480120	53504120
chr1	53671050	53695050
chr1	53790700	53814700
chr1	53792990	53816990
chr1	53843450	53867450
chr1	53894070	53918070
chr1	54018380	54042380
chr1	54059190	54083190
chr1	54089420	54113420
chr1	54092860	54116860
chr1	54129360	54153360
chr1	54130590	54154590
chr1	54286690	54310690
chr1	54434530	54458530
chr1	54528670	54552670
chr1	54546690	54570690
chr1	54553720	54577720
chr1	54758370	54782370
chr1	54759010	54783010
chr1	54803200	54827200
chr1	54836110	54860110
chr1	55054530	55078530
chr1	55065580	55089580
chr1	55109700	55133700
chr1	55187780	55211780
chr1	55350280	55374280
chr1	55369050	55393050
chr1	55431510	55455510
chr1	55493920	55517920
chr1	55531060	55555060
chr1	55633660	55657660
chr1	55719890	55743890
chr1	55803540	55827540
chr1	55828230	55852230
chr1	55896200	55920200
chr1	55919090	55943090
chr1	55956040	55980040
chr1	55959940	55983940
chr1	56069110	56093110
chr1	56108830	56132830
chr1	56112420	56136420
chr1	56235220	56259220
chr1	56241660	56265660
chr1	56333330	56357330
chr1	56353910	56377910
chr1	56396060	56420060
chr1	56498200	56522200
chr1	56509040	56533040
chr1	56535740	56559740
chr1	56536840	56560840
chr1	56556490	56580490
chr1	56694190	56718190
chr1	56751460	56775460
chr1	56777890	56801890
chr1	56784200	56808200
chr1	56787590	56811590
chr1	56800340	56824340
chr1	56852150	56876150
chr1	56950230	56974230
chr1	57051820	57075820
chr1	57262640	57286640
chr1	57361520	57385520
chr1	57401730	57425730
chr1	57546050	57570050
chr1	57573940	57597940
chr1	57598060	57622060
chr1	57603680	57627680
chr1	57866280	57890280
chr1	57901410	57925410
chr1	58134600	58158600
chr1	58211720	58235720
chr1	58221930	58245930
chr1	58491670	58515670
chr1	58503020	58527020
chr1	58511000	58535000
chr1	58561890	58585890
chr1	58731350	58755350
chr1	58746740	58770740
chr1	58757350	58781350
chr1	58811230	58835230
chr1	58886500	58910500
chr1	58934060	58958060
chr1	58949410	58973410
chr1	58996210	59020210
chr1	59028850	59052850
chr1	59164230	59188230
chr1	59165930	59189930
chr1	59181260	59205260
chr1	59188860	59212860
chr1	59236780	59260780
chr1	59272120	59296120
chr1	59307310	59331310
chr1	59314880	59338880
chr1	59340020	59364020
chr1	59356510	59380510
chr1	59443610	59467610
chr1	59510410	59534410
chr1	59530780	59554780
chr1	59566920	59590920
chr1	59586430	59610430
chr1	59744400	59768400
chr1	59857330	59881330
chr1	59858260	59882260
chr1	59861050	59885050
chr1	59862470	59886470
chr1	59891740	59915740
chr1	59968060	59992060
chr1	60099100	60123100
chr1	60219570	60243570
chr1	60228710	60252710
chr1	60378890	60402890
chr1	60415000	60439000
chr1	60456710	60480710
chr1	60474400	60498400
chr1	60598010	60622010
chr1	60632180	60656180
chr1	60700200	60724200
chr1	60829680	60853680
chr1	60899580	60923580
chr1	61070110	61094110
chr1	61131930	61155930
chr1	61143780	61167780
chr1	61220130	61244130
chr1	61374500	61398500
chr1	61485250	61509250
chr1	61659870	61683870
chr1	61866790	61890790
chr1	61929800	61953800
chr1	61988840	62012840
chr1	61993480	62017480
chr1	61998800	62022800
chr1	62097400	62121400
chr1	62129630	62153630
chr1	62496020	62520020
chr1	62594180	62618180
chr1	62694140	62718140
chr1	62719210	62743210
chr1	62780730	62804730
chr1	62914830	62938830
chr1	62944850	62968850
chr1	63050110	63074110
chr1	63230290	63254290
chr1	63297750	63321750
chr1	63348510	63372510
chr1	63444980	63468980
chr1	63608720	63632720
chr1	63626660	63650660
chr1	63826760	63850760
chr1	63867650	63891650
chr1	63890650	63914650
chr1	64038830	64062830
chr1	64196400	64220400
chr1	64299170	64323170
chr1	64365610	64389610
chr1	64390900	64414900
chr1	64479740	64503740
chr1	64658800	64682800
chr1	64690820	64714820
chr1	64730840	64754840
chr1	64743900	64767900
chr1	64815150	64839150
chr1	64882730	64906730
chr1	65098710	65122710
chr1	65131040	65155040
chr1	65137670	65161670
chr1	65168730	65192730
chr1	65198180	65222180
chr1	65305890	65329890
chr1	65342310	65366310
chr1	65406250	65430250
chr1	65619070	65643070
chr1	65669200	65693200
chr1	65682680	65706680
chr1	65715270	65739270
chr1	65717370	65741370
chr1	65723980	65747980
chr1	65832470	65856470
chr1	66005390	66029390
chr1	66111480	66135480
chr1	66204270	66228270
chr1	66285190	66309190
chr1	66393580	66417580
chr1	66464370	66488370
chr1	66484740	66508740
chr1	66521230	66545230
chr1	66523790	66547790
chr1	66622730	66646730
chr1	66636720	66660720
chr1	66688960	66712960
chr1	66753380	66777380
chr1	66965680	66989680
chr1	66972510	66996510
chr1	67174340	67198340
chr1	67181740	67205740
chr1	67192470	67216470
chr1	67228600	67252600
chr1	67246610	67270610
chr1	67409300	67433300
chr1	67514000	67538000
chr1	67577340	67601340
chr1	67594310	67618310
chr1	67605300	67629300
chr1	67624400	67648400
chr1	67639780	67663780
chr1	67665600	67689600
chr1	67720270	67744270
chr1	67925920	67949920
chr1	67953790	67977790
chr1	68055250	68079250
chr1	68074340	68098340
chr1	68158750	68182750
chr1	68216760	68240760
chr1	68282340	68306340
chr1	68310970	68334970
chr1	68365800	68389800
chr1	68366350	68390350
chr1	68477420	68501420
chr1	68754440	68778440
chr1	69049090	69073090
chr1	69063810	69087810
chr1	69184700	69208700
chr1	69187810	69211810
chr1	69208360	69232360
chr1	69316770	69340770
chr1	69348250	69372250
chr1	69456170	69480170
chr1	69481680	69505680
chr1	69537050	69561050
chr1	69550960	69574960
chr1	69673930	69697930
chr1	69758890	69782890
chr1	69778410	69802410
chr1	69793330	69817330
chr1	69902510	69926510
chr1	69958020	69982020
chr1	69973780	69997780
chr1	70050040	70074040
chr1	70054850	70078850
chr1	70086970	70110970
chr1	70139170	70163170
chr1	70265880	70289880
chr1	70356240	70380240
chr1	70368790	70392790
chr1	70544910	70568910
chr1	70562160	70586160
chr1	70599020	70623020
chr1	70634340	70658340
chr1	70655350	70679350
chr1	70666970	70690970
chr1	70730720	70754720
chr1	70741500	70765500
chr1	70811400	70835400
chr1	70814480	70838480
chr1	70876200	70900200
chr1	71015550	71039550
chr1	71054010	71078010
chr1	71072800	71096800
chr1	71079290	71103290
chr1	71179840	71203840
chr1	71266740	71290740
chr1	71283230	71307230
chr1	71518350	71542350
chr1	71526170	71550170
chr1	71670380	71694380
chr1	71689840	71713840
chr1	71750300	71774300
chr1	71772900	71796900
chr1	71790890	71814890
chr1	71892600	71916600
chr1	71966810	71990810
chr1	71984980	72008980
chr1	72058680	72082680
chr1	72070510	72094510
chr1	72095330	72119330
chr1	72349680	72373680
chr1	72377870	72401870
chr1	72401110	72425110
chr1	72416240	72440240
chr1	72428350	72452350
chr1	72453430	72477430
chr1	72704110	72728110
chr1	72721270	72745270
chr1	72723990	72747990
chr1	72748210	72772210
chr1	72792090	72816090
chr1	72799010	72823010
chr1	72952890	72976890
chr1	72967730	72991730
chr1	73064630	73088630
chr1	73082640	73106640
chr1	73098290	73122290
chr1	73139120	73163120
chr1	73154440	73178440
chr1	73234020	73258020
chr1	73239170	73263170
chr1	73262450	73286450
chr1	73283570	73307570
chr1	73303780	73327780
chr1	73321900	73345900
chr1	73384640	73408640
chr1	73581820	73605820
chr1	73689720	73713720
chr1	73696310	73720310
chr1	73759350	73783350
chr1	73955710	73979710
chr1	73963970	73987970
chr1	74013900	74037900
